P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P3(dBm),Fre3(MHz),W3(MHz),d3(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,187.0,1530.0,11.366,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,225.0,1850.0,9.713,32.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,188.0,1540.0,10.824,43.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,195.0,1600.0,14.613,36.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,220.0,1800.0,8.627,39.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,194.0,1590.0,15.902,31.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,208.0,1710.0,7.561,45.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,214.0,1750.0,8.954,35.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,212.0,1740.0,16.928,36.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,155.0,1270.0,16.944,44.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,189.0,1550.0,13.071,51.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,212.0,1740.0,13.746,36.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,171.0,1400.0,15.434,37.0
