P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P2(dBm),Fre2(MHz),W2(MHz),d2(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
