P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P3(dBm),Fre3(MHz),W3(MHz),d3(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.998,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.483,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.031,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.171,10.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.044,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,0.8,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.031,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,0.73,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.062,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.006,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.941,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.957,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.056,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.133,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,8.61,70.6,0.824,25.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.401,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.988,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.315,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.013,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,2.023,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.469,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.143,22.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.006,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.227,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,0.816,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,8.61,70.6,1.273,33.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,8.61,70.6,0.952,33.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.177,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.968,0.0
